代码,简称,日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
000987.SH,全指材料,2017/1/16,3255.5028,3251.5241,3252.6055,3086.6503,3172.1673,6818519100,60394474116,-83.3355,-2.5598
000987.SH,全指材料,2017/1/17,3172.1673,3159.8639,3199.5845,3126.855,3198.9932,4422460800,40578656901,26.8259,0.8457
000987.SH,全指材料,2017/1/18,3198.9932,3195.4757,3216.2845,3187.4455,3202.4198,4440542200,39409055121,3.4266,0.1071
000987.SH,全指材料,2017/1/19,3202.4198,3192.0094,3201.1961,3179.3935,3183.6109,3924880200,35656626227,-18.8089,-0.5873
000987.SH,全指材料,2017/1/20,3183.6109,3179.7953,3224.2245,3179.7953,3221.6395,3790015800,35670108333,38.0286,1.1945
000987.SH,全指材料,2017/1/23,3221.6395,3225.3828,3278.3868,3225.3216,3264.9185,5018904200,46109976401,43.279,1.3434
000987.SH,全指材料,2017/1/24,3264.9185,3261.9418,3278.9315,3258.2364,3270.1542,4957861200,43748520855,5.2357,0.1604
000987.SH,全指材料,2017/1/25,3270.1542,3267.7824,3280.7287,3266.294,3274.7181,4251573100,38898353191,4.5639,0.1396
000987.SH,全指材料,2017/1/26,3274.7181,3273.0915,3310.1206,3273.0915,3309.9936,4657248500,41099195044,35.2755,1.0772
000987.SH,全指材料,2017/2/3,3309.9936,3313.7054,3316.434,3292.531,3299.8104,3708882800,35736491460,-10.1832,-0.3077
000987.SH,全指材料,2017/2/6,3299.8104,3296.952,3316.0501,3281.9573,3315.5365,4306484000,42607697045,15.7261,0.4766
000987.SH,全指材料,2017/2/7,3315.5365,3314.0441,3330.6688,3307.3769,3326.043,5065864300,52125301692,10.5065,0.3169
000987.SH,全指材料,2017/2/8,3326.043,3317.4657,3342.4916,3305.0481,3342.2945,5279102600,52714160137,16.2515,0.4886
000987.SH,全指材料,2017/2/9,3342.2945,3344.768,3375.7547,3343.6627,3375.7547,7170141200,67671641750,33.4602,1.0011
000987.SH,全指材料,2017/2/10,3375.7547,3369.7849,3403.8386,3366.371,3395.9129,9151995500,80855253742,20.1582,0.5971
000987.SH,全指材料,2017/2/13,3395.9129,3412.9136,3421.3057,3405.4368,3417.5866,9001730700,80556977724,21.6737,0.6382
000987.SH,全指材料,2017/2/14,3417.5866,3411.8378,3436.7852,3405.8932,3435.0693,8292896400,72446005237,17.4827,0.5116
000987.SH,全指材料,2017/2/15,3435.0693,3423.0987,3426.7366,3377.1766,3381.6889,7994276100,71590346755,-53.3804,-1.554
000987.SH,全指材料,2017/2/16,3381.6889,3380.1609,3434.0679,3380.1577,3425.6576,8232414000,72582467865,43.9687,1.3002
000987.SH,全指材料,2017/2/17,3425.6576,3419.5891,3424.2103,3386.797,3391.0432,7418314000,66939324451,-34.6144,-1.0104
000987.SH,全指材料,2017/2/20,3391.0432,3387.3059,3428.1218,3387.3059,3428.0967,7042989200,63777217935,37.0535,1.0927
000987.SH,全指材料,2017/2/21,3428.0967,3432.7962,3456.0844,3432.0379,3455.8898,7609627000,73104375242,27.7931,0.8107
000987.SH,全指材料,2017/2/22,3455.8898,3456.3154,3484.9361,3456.3154,3484.4844,8642922800,85723327832,28.5946,0.8274
000987.SH,全指材料,2017/2/23,3484.4844,3481.209,3490.4263,3459.272,3481.3406,9493386000,95011260289,-3.1438,-0.0902
000987.SH,全指材料,2017/2/24,3481.3406,3468.5576,3468.5576,3439.5182,3458.8493,7668745500,76066371501,-22.4913,-0.6461
000987.SH,全指材料,2017/2/27,3458.8493,3464.3886,3468.4895,3431.7567,3435.369,7367258100,71636483048,-23.4803,-0.6788
000987.SH,全指材料,2017/2/28,3435.369,3433.9554,3448.0926,3425.8903,3447.9276,6205578600,62746905643,12.5586,0.3656
000987.SH,全指材料,2017/3/1,3447.9276,3442.1394,3479.1587,3438.3173,3467.9167,8086569600,78971366731,19.9891,0.5797
000987.SH,全指材料,2017/3/2,3467.9167,3470.1319,3477.3638,3449.6879,3451.4409,7568213000,78828988394,-16.4758,-0.4751
000987.SH,全指材料,2017/3/3,3451.4409,3430.5351,3448.3361,3420.1666,3445.076,7047081000,77320534634,-6.3649,-0.1844
000987.SH,全指材料,2017/3/6,3445.076,3444.2843,3470.5988,3444.2843,3470.3163,6082601300,68204331307,25.2403,0.7326
000987.SH,全指材料,2017/3/7,3470.3163,3467.9829,3470.6143,3446.8318,3458.7351,5983814100,65785761529,-11.5812,-0.3337
000987.SH,全指材料,2017/3/8,3458.7351,3454.6798,3454.6798,3433.5801,3446.1788,5428474700,58971531039,-12.5563,-0.363
000987.SH,全指材料,2017/3/9,3446.1788,3437.5596,3437.8055,3401.6237,3415.552,6039315600,63374131147,-30.6268,-0.8887
000987.SH,全指材料,2017/3/10,3415.552,3410.6405,3436.2049,3410.5786,3428.1896,5318450700,62832709134,12.6376,0.37
000987.SH,全指材料,2017/3/13,3428.1896,3423.3489,3462.8585,3404.7212,3462.8585,5685429600,66070172687,34.6689,1.0113
000987.SH,全指材料,2017/3/14,3462.8585,3461.0572,3472.9492,3449.8355,3459.1822,5440774100,61960358089,-3.6763,-0.1062
000987.SH,全指材料,2017/3/15,3459.1822,3453.2253,3473.0192,3448.932,3465.5984,5250744000,59236979217,6.4162,0.1855
000987.SH,全指材料,2017/3/16,3465.5984,3480.9517,3496.8044,3476.4465,3496.7898,6158299200,68907693181,31.1914,0.9
000987.SH,全指材料,2017/3/17,3496.7898,3495.0358,3499.9346,3453.7576,3456.5265,6546540800,72988379280,-40.2633,-1.1514
000987.SH,全指材料,2017/3/20,3456.5265,3456.2424,3465.4608,3435.8322,3461.2506,5614676200,62631215920,4.7241,0.1367
000987.SH,全指材料,2017/3/21,3461.2506,3458.1103,3458.3591,3441.0008,3458.3591,4992806300,56652843881,-2.8915,-0.0835
000987.SH,全指材料,2017/3/22,3458.3591,3443.1165,3452.5796,3420.1732,3436.5711,5684331700,60697746156,-21.788,-0.63
000987.SH,全指材料,2017/3/23,3436.5711,3436.3767,3451.0842,3408.666,3444.9522,6061126800,69707429326,8.3811,0.2439
000987.SH,全指材料,2017/3/24,3444.9522,3438.6424,3457.4492,3424.8053,3453.3991,6569450600,71226932192,8.4469,0.2452
000987.SH,全指材料,2017/3/27,3453.3991,3453.3583,3459.3349,3441.3918,3445.5014,6256060700,69956504303,-7.8977,-0.2287
000987.SH,全指材料,2017/3/28,3445.5014,3441.5003,3449.6525,3435.6666,3441.8272,5158640900,61301491102,-3.6742,-0.1066
000987.SH,全指材料,2017/3/29,3441.8272,3445.5296,3456.2991,3425.3432,3432.6313,6235769800,69051365190,-9.1959,-0.2672
000987.SH,全指材料,2017/3/30,3432.6313,3426.2172,3429.4442,3368.1572,3371.2396,6649400200,71535222481,-61.3917,-1.7885
000987.SH,全指材料,2017/3/31,3371.2396,3371.1423,3387.2847,3365.4726,3385.3702,5346855000,59624649893,14.1306,0.4192
000987.SH,全指材料,2017/4/5,3385.3702,3415.838,3476.2945,3415.838,3476.2945,7615175300,83600474474,90.9243,2.6858
000987.SH,全指材料,2017/4/6,3476.2945,3489.2362,3497.367,3479.3669,3494.5221,6546561500,73623302380,18.2276,0.5243
000987.SH,全指材料,2017/4/7,3494.5221,3495.8169,3511.5868,3492.9182,3501.0283,7914735100,83536285563,6.5062,0.1862
000987.SH,全指材料,2017/4/10,3501.0283,3498.4907,3508.7644,3486.7205,3491.6506,8408234700,89631104560,-9.3777,-0.2679
000987.SH,全指材料,2017/4/11,3491.6506,3492.5905,3518.4651,3459.0674,3517.0068,9368855400,1.00639E+11,25.3562,0.7262
000987.SH,全指材料,2017/4/12,3517.0068,3514.4849,3521.5709,3489.5383,3492.5772,9967335200,93613350929,-24.4296,-0.6946
000987.SH,全指材料,2017/4/13,3492.5772,3488.2023,3514.5163,3485.205,3509.1532,7233724900,71693721670,16.576,0.4746
000987.SH,全指材料,2017/4/14,3509.1532,3509.1007,3509.808,3466.8505,3470.6908,8403515800,80885330281,-38.4624,-1.0961
000987.SH,全指材料,2017/4/17,3470.6908,3461.8718,3464.0469,3412.302,3431.9306,9114822200,91474770453,-38.7602,-1.1168
000987.SH,全指材料,2017/4/18,3431.9306,3426.489,3439.5357,3399.5051,3399.9044,7133727900,71474944415,-32.0262,-0.9332
000987.SH,全指材料,2017/4/19,3399.9044,3384.2353,3384.9065,3306.0205,3339.5045,7834191600,73922268658,-60.3999,-1.7765
000987.SH,全指材料,2017/4/20,3339.5045,3334.8308,3351.9927,3293.5438,3320.1742,6360903400,61711456561,-19.3303,-0.5788
000987.SH,全指材料,2017/4/21,3320.1742,3320.2145,3332.4235,3297.2679,3300.7514,5279313500,50544973945,-19.4228,-0.585
000987.SH,全指材料,2017/4/24,3300.7514,3287.332,3287.5059,3197.5431,3199.1024,5713235700,54351917018,-101.649,-3.0796
000987.SH,全指材料,2017/4/25,3199.1024,3200.1776,3231.5972,3195.8062,3208.8236,5434760200,50687762642,9.7212,0.3039
000987.SH,全指材料,2017/4/26,3208.8236,3205.4529,3228.6028,3204.5183,3226.2362,5795268600,57228881570,17.4126,0.5426
000987.SH,全指材料,2017/4/27,3226.2362,3215.4018,3241.5546,3159.0122,3235.0874,7009517800,68160941786,8.8512,0.2744
000987.SH,全指材料,2017/4/28,3235.0874,3224.7489,3258.5594,3219.8947,3258.4545,6053338700,54714284333,23.3671,0.7223
000987.SH,全指材料,2017/5/2,3258.4545,3253.8697,3272.4306,3248.5453,3268.6208,5756601200,56084052722,10.1663,0.312
000987.SH,全指材料,2017/5/3,3268.6208,3261.472,3279.3291,3243.0422,3254.5713,5677262100,55120697088,-14.0495,-0.4298
000987.SH,全指材料,2017/5/4,3254.5713,3240.6336,3263.7594,3225.0009,3230.2592,5960281300,59073345611,-24.3121,-0.747
000987.SH,全指材料,2017/5/5,3230.2592,3217.1182,3219.4564,3186.3946,3186.6286,5427766900,52984442420,-43.6306,-1.3507
000987.SH,全指材料,2017/5/8,3186.6286,3178.4326,3183.9487,3130.7728,3131.6136,5030062800,47647325453,-55.015,-1.7264
000987.SH,全指材料,2017/5/9,3131.6136,3121.5948,3148.6766,3095.1883,3148.2915,4080593700,38899584528,16.6779,0.5326
000987.SH,全指材料,2017/5/10,3148.2915,3148.3577,3160.674,3082.5922,3082.7995,4816979600,45188099172,-65.492,-2.0802
000987.SH,全指材料,2017/5/11,3082.7995,3064.3525,3073.6913,2996.9836,3073.5942,5760261400,50359645464,-9.2053,-0.2986
000987.SH,全指材料,2017/5/12,3073.5942,3065.3696,3080.1371,3043.8667,3068.3948,4381331900,40122463366,-5.1994,-0.1692
000987.SH,全指材料,2017/5/15,3068.3948,3069.735,3085.0028,3069.735,3074.3734,3617036800,34592887982,5.9786,0.1948
000987.SH,全指材料,2017/5/16,3074.3734,3065.9281,3146.1267,3048.3554,3146.1267,5865865500,56249209165,71.7533,2.3339
000987.SH,全指材料,2017/5/17,3146.1267,3144.2949,3169.685,3139.8991,3151.975,5930504700,58600905318,5.8483,0.1859
000987.SH,全指材料,2017/5/18,3151.975,3127.5021,3150.9896,3116.2292,3122.9737,4611403800,47006873950,-29.0013,-0.9201
000987.SH,全指材料,2017/5/19,3122.9737,3122.6612,3133.1618,3100.4093,3116.7232,4200943900,43335627816,-6.2505,-0.2001
000987.SH,全指材料,2017/5/22,3116.7232,3112.9749,3133.5922,3070.656,3080.1688,4694570000,43006753316,-36.5544,-1.1728
000987.SH,全指材料,2017/5/23,3080.1688,3074.9892,3084.9192,3013.9933,3020.0359,5077173400,47008767776,-60.1329,-1.9523
000987.SH,全指材料,2017/5/24,3020.0359,3003.1691,3032.081,2964.3332,3032.081,4107103700,38235799775,12.0451,0.3988
000987.SH,全指材料,2017/5/25,3032.081,3027.4007,3065.1214,3000.6393,3061.3755,4805122400,44173583044,29.2945,0.9662
000987.SH,全指材料,2017/5/26,3061.3755,3058.6924,3074.5561,3048.9955,3051.1238,4047325700,39860035937,-10.2517,-0.3349
000987.SH,全指材料,2017/5/31,3051.1238,3077.969,3088.3309,3036.988,3037.6159,3802749600,35937454983,-13.5079,-0.4427
000987.SH,全指材料,2017/6/1,3037.6159,3029.6907,3030.9766,2967.6853,2969.21,4392546300,39886135641,-68.4059,-2.252
000987.SH,全指材料,2017/6/2,2969.21,2959.4818,2995.9368,2933.517,2990.6476,3788017800,33931380813,21.4376,0.722
000987.SH,全指材料,2017/6/5,2990.6476,2994.7992,3020.1437,2994.7992,3015.1942,3385389900,31408681072,24.5466,0.8208
000987.SH,全指材料,2017/6/6,3015.1942,3010.3338,3026.8504,3002.5298,3026.6361,3171064100,29730085057,11.4419,0.3795
000987.SH,全指材料,2017/6/7,3026.6361,3029.281,3089.6431,3026.9331,3089.6431,5082970100,47494778921,63.007,2.0818
000987.SH,全指材料,2017/6/8,3089.6431,3086.2004,3097.7435,3079.143,3088.5861,4339370800,43183269572,-1.057,-0.0342
000987.SH,全指材料,2017/6/9,3088.5861,3084.4935,3090.1449,3065.5767,3088.5848,3910149900,38349082856,-0.0013,0
000987.SH,全指材料,2017/6/12,3088.5848,3075.3416,3082.2355,3051.8374,3054.897,4166144400,41349776735,-33.6878,-1.0907
000987.SH,全指材料,2017/6/13,3054.897,3051.2665,3116.5949,3051.244,3112.5461,4903211400,50762404512,57.6491,1.8871
000987.SH,全指材料,2017/6/14,3112.5461,3106.6262,3120.0841,3104.1949,3110.9541,4973489800,54789813404,-1.592,-0.0511
000987.SH,全指材料,2017/6/15,3110.9541,3105.277,3139.7665,3104.8119,3138.2773,5069397200,53412705344,27.3232,0.8783
000987.SH,全指材料,2017/6/16,3138.2773,3136.1471,3150.4033,3126.7953,3140.1035,5188651700,53586459065,1.8262,0.0582
000987.SH,全指材料,2017/6/19,3140.1035,3136.0649,3157.3075,3133.1727,3157.3075,4740699900,47472427453,17.204,0.5479
000987.SH,全指材料,2017/6/20,3157.3075,3161.7194,3185.9436,3161.285,3171.614,5697535600,58614538088,14.3065,0.4531
000987.SH,全指材料,2017/6/21,3171.614,3172.6411,3182.1184,3156.6381,3178.8523,4832022200,49028910944,7.2383,0.2282
000987.SH,全指材料,2017/6/22,3178.8523,3177.0461,3187.8026,3129.427,3129.5597,5593835500,57828538145,-49.2926,-1.5506
000987.SH,全指材料,2017/6/23,3129.5597,3125.1416,3149.8271,3097.8272,3149.8271,5261108700,53211620792,20.2674,0.6476
000987.SH,全指材料,2017/6/26,3149.8271,3150.5887,3199.7131,3148.6451,3199.6446,5547294500,58673481548,49.8175,1.5816
000987.SH,全指材料,2017/6/27,3199.6446,3194.7822,3206.5782,3181.2398,3201.2765,5177934900,52838073839,1.6319,0.051
000987.SH,全指材料,2017/6/28,3201.2765,3192.1196,3210.6738,3187.6792,3200.962,5969472100,57913024180,-0.3145,-0.0098
000987.SH,全指材料,2017/6/29,3200.962,3202.2802,3226.569,3202.2802,3219.0077,5336601100,54109227471,18.0457,0.5638
000987.SH,全指材料,2017/6/30,3219.0077,3207.8063,3230.1385,3202.6581,3227.6349,4722344800,50176893223,8.6272,0.268
000987.SH,全指材料,2017/7/3,3227.6349,3231.3006,3266.7024,3226.0886,3266.7024,6575361700,59586812794,39.0675,1.2104
000987.SH,全指材料,2017/7/4,3266.7024,3262.0057,3269.9749,3242.2656,3247.5985,6022273500,60604392509,-19.1039,-0.5848
000987.SH,全指材料,2017/7/5,3247.5985,3244.4322,3292.0484,3243.9491,3291.5445,6720225600,68026570435,43.946,1.3532
000987.SH,全指材料,2017/7/6,3291.5445,3286.2326,3323.8497,3278.816,3317.6163,8404117600,85304679963,26.0718,0.7921
000987.SH,全指材料,2017/7/7,3317.6163,3307.7308,3373.4609,3304.2858,3372.0126,9182012700,92225963173,54.3963,1.6396
000987.SH,全指材料,2017/7/10,3372.0126,3368.0984,3399.9147,3357.5981,3373.6156,10169181100,1.00057E+11,1.603,0.0475
000987.SH,全指材料,2017/7/11,3373.6156,3365.2916,3370.3248,3314.454,3315.3113,8229259200,82634887853,-58.3043,-1.7282
000987.SH,全指材料,2017/7/12,3315.3113,3318.0725,3341.1578,3279.3354,3340.8266,7688440700,78787614688,25.5153,0.7696
000987.SH,全指材料,2017/7/13,3340.8266,3345.0959,3392.9637,3342.8767,3363.4867,9308879000,96869567061,22.6601,0.6783
000987.SH,全指材料,2017/7/14,3363.4867,3351.666,3356.2374,3324.3023,3351.0071,6948152200,74398938064,-12.4796,-0.371
000987.SH,全指材料,2017/7/17,3351.0071,3342.5016,3342.5016,3201.8168,3242.7272,10049998400,98662503053,-108.2799,-3.2313
000987.SH,全指材料,2017/7/18,3242.7272,3228.989,3303.7116,3228.989,3303.6531,8062385400,77457353328,60.9259,1.8788
000987.SH,全指材料,2017/7/19,3303.6531,3303.7142,3413.7554,3302.7539,3412.1882,13871364200,1.25471E+11,108.5351,3.2853
000987.SH,全指材料,2017/7/20,3412.1882,3403.9644,3448.715,3399.8771,3428.1305,11555724200,1.16536E+11,15.9423,0.4672
000987.SH,全指材料,2017/7/21,3428.1305,3414.2731,3440.9421,3411.7334,3436.053,9328960300,95232961918,7.9225,0.2311
000987.SH,全指材料,2017/7/24,3436.053,3429.838,3450.7657,3423.4658,3442.1257,10523315300,1.06771E+11,6.0727,0.1767
000987.SH,全指材料,2017/7/25,3442.1257,3433.1668,3439.0194,3395.51,3427.0646,9866120500,1.01031E+11,-15.0611,-0.4376
000987.SH,全指材料,2017/7/26,3427.0646,3442.8792,3460.2794,3421.3736,3459.9467,11724940200,1.21471E+11,32.8821,0.9595
000987.SH,全指材料,2017/7/27,3459.9467,3450.8104,3466.4928,3409.347,3440.972,12271052400,1.24619E+11,-18.9747,-0.5484
000987.SH,全指材料,2017/7/28,3440.972,3428.3818,3493.5104,3424.1771,3485.7244,10477247000,1.10168E+11,44.7524,1.3006
000987.SH,全指材料,2017/7/31,3485.7244,3488.2988,3592.8681,3487.8699,3592.7795,15750607800,1.48972E+11,107.0551,3.0712
000987.SH,全指材料,2017/8/1,3592.7795,3593.3329,3598.9505,3563.8073,3585.2884,13311924600,1.34841E+11,-7.4911,-0.2085
000987.SH,全指材料,2017/8/2,3585.2884,3584.0398,3656.2799,3568.9587,3591.7758,15451419900,1.57891E+11,6.4874,0.1809
000987.SH,全指材料,2017/8/3,3591.7758,3580.8355,3627.9985,3579.3403,3627.0153,13950664500,1.36838E+11,35.2395,0.9811
000987.SH,全指材料,2017/8/4,3627.0153,3623.2125,3685.6356,3599.8742,3601.1738,17044838600,1.66992E+11,-25.8415,-0.7125
000987.SH,全指材料,2017/8/7,3601.1738,3606.7174,3673.1359,3570.5602,3672.7805,14913506700,1.3663E+11,71.6067,1.9884
000987.SH,全指材料,2017/8/8,3672.7805,3672.962,3714.4667,3644.441,3663.3172,16744206100,1.60685E+11,-9.4633,-0.2577
000987.SH,全指材料,2017/8/9,3663.3172,3669.547,3706.6008,3640.7557,3706.3404,14152983000,1.35273E+11,43.0232,1.1744
000987.SH,全指材料,2017/8/10,3706.3404,3682.2277,3682.5615,3627.82,3657.1448,13515561600,1.37505E+11,-49.1956,-1.3273
000987.SH,全指材料,2017/8/11,3657.1448,3613.4101,3623.5381,3498.6635,3506.8817,14848874000,1.43416E+11,-150.2631,-4.1088
000987.SH,全指材料,2017/8/14,3506.8817,3508.7491,3578.1129,3508.4416,3576.744,10344536300,1.08189E+11,69.8623,1.9921
000987.SH,全指材料,2017/8/15,3576.744,3566.2593,3596.2424,3551.8016,3586.4891,9487536500,1.05931E+11,9.7451,0.2725
000987.SH,全指材料,2017/8/16,3586.4891,3578.011,3582.0066,3519.4762,3552.7284,9335680800,1.01056E+11,-33.7607,-0.9413
000987.SH,全指材料,2017/8/17,3552.7284,3588.3753,3601.3632,3557.9198,3594.3924,9997320900,1.05067E+11,41.664,1.1727
000987.SH,全指材料,2017/8/18,3594.3924,3556.1884,3571.7741,3542.2261,3564.9336,8639883700,90248600252,-29.4588,-0.8196
000987.SH,全指材料,2017/8/21,3564.9336,3570.4574,3614.9028,3566.1783,3614.7542,8918540600,91100194759,49.8206,1.3975
000987.SH,全指材料,2017/8/22,3614.7542,3607.2773,3638.0139,3593.8493,3616.0567,9087741700,1.05047E+11,1.3025,0.036
000987.SH,全指材料,2017/8/23,3616.0567,3589.4246,3596.6295,3544.9536,3550.1497,7909893000,85820164360,-65.907,-1.8226
000987.SH,全指材料,2017/8/24,3550.1497,3559.2036,3564.6462,3521.6016,3529.5491,6225691600,70247553929,-20.6006,-0.5803
000987.SH,全指材料,2017/8/25,3529.5491,3531.7903,3600.5796,3531.7903,3584.7992,7903891600,84124334212,55.2501,1.5654
000987.SH,全指材料,2017/8/28,3584.7992,3578.1813,3625.9813,3576.8052,3625.1032,8680092800,97609414409,40.304,1.1243
000987.SH,全指材料,2017/8/29,3625.1032,3624.1567,3653.5793,3607.1586,3615.7263,8730376800,96991974432,-9.3769,-0.2587
000987.SH,全指材料,2017/8/30,3615.7263,3609.9563,3682.0664,3609.9563,3668.7656,10940070700,1.08577E+11,53.0393,1.4669
000987.SH,全指材料,2017/8/31,3668.7656,3666.3151,3690.7414,3652.344,3687.063,10387795600,1.09595E+11,18.2974,0.4987
000987.SH,全指材料,2017/9/1,3687.063,3690.1761,3781.1433,3689.9183,3752.4496,15031114500,1.47357E+11,65.3866,1.7734
000987.SH,全指材料,2017/9/4,3752.4496,3771.0072,3794.1836,3747.3992,3775.6082,13711327600,1.37287E+11,23.1586,0.6172
000987.SH,全指材料,2017/9/5,3775.6082,3769.1054,3769.1054,3717.9354,3758.64,9922794700,1.07365E+11,-16.9682,-0.4494
000987.SH,全指材料,2017/9/6,3758.64,3734.8514,3811.1966,3728.9524,3783.2426,10687019200,1.22657E+11,24.6026,0.6546
000987.SH,全指材料,2017/9/7,3783.2426,3780.3218,3786.6773,3743.2648,3747.2853,9987245600,1.15977E+11,-35.9573,-0.9504
000987.SH,全指材料,2017/9/8,3747.2853,3748.2665,3791.0435,3745.5744,3771.9932,9930906900,1.16748E+11,24.7079,0.6594
000987.SH,全指材料,2017/9/11,3771.9932,3768.1277,3834.8892,3759.2964,3834.353,11766989300,1.3649E+11,62.3598,1.6532
000987.SH,全指材料,2017/9/12,3834.353,3845.9986,3899.5864,3821.2218,3835.057,15104072800,1.87125E+11,0.704,0.0184
000987.SH,全指材料,2017/9/13,3835.057,3829.1449,3875.1728,3824.9749,3874.5998,11101918400,1.31549E+11,39.5428,1.0311
000987.SH,全指材料,2017/9/14,3874.5998,3870.8759,3887.8259,3823.9271,3839.4981,11511473400,1.34739E+11,-35.1017,-0.9059
000987.SH,全指材料,2017/9/15,3839.4981,3829.7718,3830.2653,3756.9253,3768.3504,10708615800,1.20009E+11,-71.1477,-1.853
000987.SH,全指材料,2017/9/18,3768.3504,3758.7472,3791.2098,3754.761,3785.3623,7939006800,91569728076,17.0119,0.4514
000987.SH,全指材料,2017/9/19,3785.3623,3786.8929,3791.4657,3740.5669,3758.4781,7593693800,92132175923,-26.8842,-0.7102
000987.SH,全指材料,2017/9/20,3758.4781,3756.7491,3811.8008,3750.9443,3811.6877,9425645200,1.08753E+11,53.2096,1.4157
000987.SH,全指材料,2017/9/21,3811.6877,3807.9939,3810.9677,3748.6205,3748.6205,8944615500,1.07283E+11,-63.0672,-1.6546
000987.SH,全指材料,2017/9/22,3748.6205,3726.3487,3731.5723,3688.301,3711.0336,8075748200,88494529597,-37.5869,-1.0027
